Date,Flow,Temperature,DO
8/25/2019,2040,24.4,8.8
8/26/2019,2170,25,8.7
8/27/2019,2350,25,8.2
8/28/2019,2370,25,7.5
8/29/2019,2330,25,7.5
8/30/2019,2270,25,7.7
8/31/2019,2190,25,7.65
9/1/2019,2070,24.7,8
9/2/2019,1990,24.2,7.9
9/3/2019,1950,24.6,8.3
9/4/2019,1950,23,8.2
9/5/2019,1900,23,7.9
9/6/2019,1880,22,8.2
9/7/2019,1950,23,8.125
9/8/2019,2060,22.3,7.925
9/9/2019,2140,22.1,8
9/10/2019,2180,21,7.7
9/11/2019,2240,21.3,8.1
9/12/2019,2340,21.3,8.1
9/13/2019,2550,21.1,8
9/14/2019,2760,21,8.025
9/15/2019,2860,20.8,8
9/16/2019,2770,20.3,8
9/17/2019,2590,20.1,8
9/18/2019,2410,20,8.2
9/19/2019,2270,20,8.2
9/20/2019,2130,19,8.2
9/21/2019,2010,19,8.2
9/22/2019,1940,19,8.7
9/23/2019,1940,18.6,8.7
9/24/2019,1830,18,8.7
9/25/2019,1780,18,8.3
9/26/2019,1760,18,8.6
9/27/2019,1730,18.5,8.4
9/28/2019,1710,18.5,8.45
9/29/2019,1700,18.5,8.475
9/30/2019,1770,18.6,8.4
10/1/2019,1800,18.3,8.7
10/2/2019,1780,18.3,8.6
10/3/2019,1740,18.3,8.8
10/4/2019,1760,17.9,8.7
10/5/2019,1740,17.2,8.725
10/6/2019,1730,17.1,9.05
10/7/2019,1750,17.1,8.9
10/8/2019,1800,17,9.5
10/9/2019,1920,17,9.1
10/10/2019,2010,15.5,9
10/11/2019,2090,15.2,9
10/12/2019,2180,14.9,9
10/13/2019,2290,15,9.075
10/14/2019,2360,15,9.1
10/15/2019,2370,15,9
10/16/2019,2380,15.1,9.3
10/17/2019,2320,15.2,9.2
10/18/2019,2230,15.2,9.1
10/19/2019,2150,15.2,9.125
10/20/2019,2060,15.2,9.15
10/21/2019,1990,15.2,9.1
10/22/2019,1920,15.2,9.3
10/23/2019,1870,15.3,9.1
10/24/2019,1820,15,9
10/25/2019,1800,15.3,9.1
10/26/2019,1790,15.3,9.075
10/27/2019,1800,15.3,8.775
10/28/2019,1790,15,8.8
10/29/2019,1780,15,8.7
10/30/2019,1760,15,8.8
10/31/2019,1700,15,9.6
11/1/2019,1660,15,9.5
11/2/2019,1650,15,9.525
11/3/2019,1650,14,9.575
11/4/2019,1650,14,9.6
11/5/2019,1680,14,9.5
11/6/2019,1730,14,9.4
11/7/2019,1830,14,9.6
11/8/2019,1910,14,9.8
11/9/2019,2000,13,9.75
11/10/2019,2170,13,9.7
11/11/2019,2340,13,9.8
11/12/2019,2460,11,9.4
11/13/2019,2480,11,9.9
11/14/2019,2420,11,9.8
11/15/2019,2390,11,9.8
11/16/2019,2400,11,9.8
11/17/2019,2530,11,10.025
11/18/2019,2680,10,9.9
11/19/2019,2780,10,10.4
11/20/2019,3040,10,10.2
11/21/2019,3200,10,10.1
11/22/2019,3430,10,10.2
11/23/2019,3580,10,10.175
11/24/2019,3570,10,10.05
11/25/2019,3520,10,10
11/26/2019,3370,10,10.2
11/27/2019,3190,10,10.9
11/28/2019,2990,10,10.7
11/29/2019,2810,10,10.5
11/30/2019,2750,10,10.55
12/1/2019,2680,10,10.85
12/2/2019,2630,9,10.8
12/3/2019,2500,9,11
12/4/2019,2410,9,11
12/5/2019,2370,8,11.4
12/6/2019,2330,8,11.3
12/7/2019,2320,8,11.325
12/8/2019,2330,8,11.625
12/9/2019,2290,8,11.6
12/10/2019,2210,8,11.7
12/11/2019,2160,5.2,11.7
12/12/2019,2110,5.1,11.8
12/13/2019,2050,5.1,11.7
12/14/2019,2060,5.2,11.725
12/15/2019,2040,5.2,11.525
12/16/2019,2040,5.2,11.5
12/17/2019,2060,5,11.6
12/18/2019,2060,5,11.6
12/19/2019,2030,5,11.7
12/20/2019,2000,5,11.7
12/21/2019,1980,5,11.7
12/22/2019,1990,5,11.25
12/23/2019,2070,5,11.2
12/24/2019,2150,4.5,11.4
12/25/2019,2290,4.5,11.2
12/26/2019,2540,4.5,11.4
12/27/2019,2780,4.5,11.3
12/28/2019,2970,4.5,11.325
12/29/2019,3130,4.5,11.45
12/30/2019,3190,4,11.4
12/31/2019,3240,4,11.6
1/1/2020,2870,3.7,11.6
1/2/2020,2760,4.5,11.85
1/3/2020,2590,3,12.1
1/4/2020,2400,3,12.0375
1/5/2020,2210,2.8,12.6
1/6/2020,2110,3,12.6
1/7/2020,2060,2.8,12.6
1/8/2020,1970,2.5,12.6
1/9/2020,1910,2.5,13.3
1/10/2020,1860,2.4,13
1/11/2020,1790,2.4,13.075
1/12/2020,1770,2.4,13.1
1/13/2020,1730,2.4,13.1
1/14/2020,1720,1.8,13.1
1/15/2020,1680,1.5,13.4
1/16/2020,1660,1.5,13.4
1/17/2020,1660,1.5,13
1/18/2020,1640,1.5,13.1
1/19/2020,1620,1.5,12.85
1/20/2020,1600,2.2,12.8
1/21/2020,1580,2,13
1/22/2020,1560,2,13.1
1/23/2020,1500,2.1,13
1/24/2020,1490,2,13.1
1/25/2020,1470,2,13.075
1/26/2020,1470,1.3,13.125
1/27/2020,1470,1.9,13.2
1/28/2020,1460,1.9,12.9
1/29/2020,1430,2,12.5
1/30/2020,1400,2,13
1/31/2020,1360,3.2,13
2/1/2020,1350,3.8,13
2/2/2020,1380,4.5,12.4
2/3/2020,1390,4.5,12.4
2/4/2020,1410,4.5,12.4
2/5/2020,1450,4,12.2
2/6/2020,1710,4.8,12.3
2/7/2020,2410,4.9,12.6
2/8/2020,3170,4.9,12.525
2/9/2020,3690,4.4,11.85
2/10/2020,3990,4,11.8
2/11/2020,4170,4,12
2/12/2020,4090,4,11.9
2/13/2020,3940,5,12
2/14/2020,3690,5,13.1
2/15/2020,3430,5,13.1
2/16/2020,3300,4.5,13.1
2/17/2020,3180,5,11.875
2/18/2020,3090,5,11.9
2/19/2020,3040,5,11.8
2/20/2020,2940,5.7,12.2
2/21/2020,2850,6,11.9
2/22/2020,2750,6,11.975
2/23/2020,2710,6,12.05
2/24/2020,2620,6,12
2/25/2020,2570,6,12.2
2/26/2020,2470,6,11.7
2/27/2020,2390,5,12.3
2/28/2020,2460,5.1,12
2/29/2020,2650,5.1,12.075
3/1/2020,2830,5.2,11.55
3/2/2020,2890,6,11.6
3/3/2020,2840,5.3,11.4
3/4/2020,2770,5.3,11.6
3/5/2020,2740,5.3,11.7
3/6/2020,2820,7,11.7
3/7/2020,2920,7,11.7
3/8/2020,3050,7,11.2
3/9/2020,3100,7,11.2
3/10/2020,3080,7,11.2
3/11/2020,3030,7.2,11
3/12/2020,2980,7.2,11.5
3/13/2020,2890,7.2,12.1
3/14/2020,2820,8,11.95
3/15/2020,2830,8,11.9
3/16/2020,2980,8.2,12
3/17/2020,3050,8.2,11.6
3/18/2020,3060,8.3,11.6
3/19/2020,2980,8.8,11.9
3/20/2020,2880,9,11.9
3/21/2020,2710,9.3,11.9
3/22/2020,2550,9.1,11.9
3/23/2020,2460,9,12.075
3/24/2020,2480,8,12.1
3/25/2020,2500,8,12
3/26/2020,2540,7.4,12
3/27/2020,2500,7.1,12.3
3/28/2020,2420,7.2,12.225
3/29/2020,2300,9,12.65
3/30/2020,2200,9,12.6
3/31/2020,2170,9.5,12.8
4/1/2020,2060,8.5,13
4/2/2020,1960,8.6,13.2
4/3/2020,1970,9,13.4
4/4/2020,1960,9,13.4
4/5/2020,1890,9,13.4
4/6/2020,1840,10,13.5
4/7/2020,1800,10.2,13.8
4/8/2020,1740,10.5,13.1
4/9/2020,1670,10.5,14.1
4/10/2020,1620,10.7,13.3
4/11/2020,1590,10.7,13.3
4/12/2020,1610,11.6,13.3
4/13/2020,1640,13.6,12.7
4/14/2020,1620,14,12
4/15/2020,1640,14,11.1
4/16/2020,1670,14.2,11.5
4/17/2020,1680,14.2,11.5
4/18/2020,1720,14.2,11.5
4/19/2020,1750,14.6,11.5
4/20/2020,1740,15.2,11.5
4/21/2020,1770,15.1,11
4/22/2020,1760,15.2,10.7
4/23/2020,1760,15.5,10.7
4/24/2020,1850,15.8,10.6
4/25/2020,1920,16,10.6
4/26/2020,1920,16,10.6
4/27/2020,1910,16,9.8
4/28/2020,1880,16.1,10.2
4/29/2020,1840,16.4,10
4/30/2020,1790,16.8,9.9
5/1/2020,1810,17,9.9
5/2/2020,1870,17.2,9.9
5/3/2020,1890,17.2,9.55
5/4/2020,1890,17.1,9.4
5/5/2020,1940,17.3,10
5/6/2020,1920,17.2,10
5/7/2020,1870,16.6,10.2
5/8/2020,1860,16.8,10.4
5/9/2020,1850,16.5,10.35
5/10/2020,1860,17,10.325
5/11/2020,1830,17,10.3
5/12/2020,1770,18,10.4
5/13/2020,1760,18,9.9
5/14/2020,1770,18,9.9
5/15/2020,1800,18,9.8
5/16/2020,1870,18,9.825
5/17/2020,1990,18.1,10.625
5/18/2020,2050,18,10.6
5/19/2020,2080,18,10.7
5/20/2020,2140,18,10.4
5/21/2020,2160,18,9.9
5/22/2020,2110,18.1,10.4
5/23/2020,2020,18,10.275
5/24/2020,1970,18,10.425
5/25/2020,1950,18,10.4
5/26/2020,1940,18,10.5
5/27/2020,1870,18,10.8
5/28/2020,1870,18,10.6
5/29/2020,2010,18.2,10.8
5/30/2020,2130,18.2,10.75
5/31/2020,2200,17.8,9.2
6/1/2020,2190,17.8,9.2
6/2/2020,2060,18,9.2
6/3/2020,1970,18,9
6/4/2020,1860,18.1,9.3
6/5/2020,1710,18.1,9.3
6/6/2020,1660,18.2,9.3
6/7/2020,1650,18.2,9.975
6/8/2020,1670,18.3,10.1
6/9/2020,1690,18.3,9.6
6/10/2020,1750,18.3,9
6/11/2020,1800,20.1,8.9
6/12/2020,1860,20.3,9.1
6/13/2020,2000,20.4,9.05
6/14/2020,2160,20.5,9.35
6/15/2020,2400,20.3,9.5
6/16/2020,2520,20.3,8.9
6/17/2020,2470,21,8.2
6/18/2020,2560,21,7.5
6/19/2020,2730,21,7.4
6/20/2020,3040,21,7.425
6/21/2020,3270,21,8.05
6/22/2020,3360,21,8.4
6/23/2020,3280,19.5,7
6/24/2020,3340,19.5,7.1
6/25/2020,3590,19.5,7.3
6/26/2020,3640,20,7.4
6/27/2020,3640,21,7.375
6/28/2020,3590,21,7.3
6/29/2020,3440,21,7
6/30/2020,3290,21,8.2
7/1/2020,3110,21.2,7.3
7/2/2020,2930,21.4,6.8
7/3/2020,2910,23,7.1
7/4/2020,3060,23,7.025
7/5/2020,3220,23,6.725
7/6/2020,3350,23,6.6
7/7/2020,3410,23,7.1
7/8/2020,3490,22.2,7.1
7/9/2020,3470,23,7
7/10/2020,3380,23,7
7/11/2020,3190,23,7
7/12/2020,2960,23,6.95
7/13/2020,2740,23,6.9
7/14/2020,2590,22,7.1
7/15/2020,2550,22,7.5
7/16/2020,2590,22.5,7.4
7/17/2020,2590,22.7,7.3
7/18/2020,2540,22.7,7.325
7/19/2020,2440,21.7,7.575
7/20/2020,2320,21.5,7.5
7/21/2020,2310,22,7.8
7/22/2020,2510,22.2,7.7
7/23/2020,2730,22.2,7.5
7/24/2020,2850,22.7,7.7
7/25/2020,2790,22.7,7.65
7/26/2020,2690,23,7.85
7/27/2020,2610,23,7.9
7/28/2020,2560,23,7.7
7/29/2020,2520,23,7.6
7/30/2020,2430,23.2,7.3
7/31/2020,2270,22.4,7.6
8/1/2020,2110,24,7.525
8/2/2020,2070,23,7.4
8/3/2020,2110,22.5,7.3
8/4/2020,2080,24.5,7.7
8/5/2020,2020,24.8,7.2
8/6/2020,2010,23,7.1
8/7/2020,2130,24,7
8/8/2020,2980,24,7.025
8/9/2020,3840,24.2,7.025
8/10/2020,4330,23.9,7
8/11/2020,4440,23,7.1
8/12/2020,4370,22.8,7.4
8/13/2020,4110,23,7.3
8/14/2020,3590,23,7
8/15/2020,3140,22.5,7.075
8/16/2020,2760,23.2,6.725
8/17/2020,2600,24.6,6.7
8/18/2020,2490,24.2,6.8
8/19/2020,2520,23,7
8/20/2020,2500,22.5,7.1
8/21/2020,2490,23.2,7.2
8/22/2020,2480,23.8,7.175
8/23/2020,2550,23.8,7
8/24/2020,2550,24,7
8/25/2020,2470,23,7
8/26/2020,2340,23,7
8/27/2020,2310,23,7.3
8/28/2020,2330,23,7.4
8/29/2020,2230,23.5,7.375
8/30/2020,2020,23.5,7.35
8/31/2020,1920,23.5,7.3
9/1/2020,1900,23,7.5
9/2/2020,1920,23,7.4
9/3/2020,2150,23,7.3
9/4/2020,2630,22,7.5
9/5/2020,3130,22,7.45
9/6/2020,3390,22.1,8
9/7/2020,3490,22.1,8
9/8/2020,3370,22,8
9/9/2020,3160,22,8.1
9/10/2020,2940,21,7.7
9/11/2020,3010,21,8.2
9/12/2020,3180,21,8.075
9/13/2020,3190,21,7.825
9/14/2020,3030,20,7.8
9/15/2020,2810,20,7.9
9/16/2020,2540,20,7.8
9/17/2020,2290,20,7.8
9/18/2020,2060,21,7.9
9/19/2020,1900,21,7.875
9/20/2020,1810,20,8.325
9/21/2020,1780,19.5,8.3
9/22/2020,1780,19.5,8.4
9/23/2020,1730,19.5,8.3
9/24/2020,1620,19,8.2
9/25/2020,1490,19,8.2
9/26/2020,1470,19,8.2
9/27/2020,1480,19,8.375
9/28/2020,1620,19,8.4
9/29/2020,1780,18.5,8.3
9/30/2020,2090,18.5,8.4
10/1/2020,2520,18.5,8.2
10/2/2020,2800,17,8.6
10/3/2020,2900,16.5,8.5
10/4/2020,2900,16.5,8.85
10/5/2020,2830,16.4,8.9
10/6/2020,2710,16,8.7
10/7/2020,2710,16,8.8
10/8/2020,2800,16,9
10/9/2020,2920,15.5,8.9
10/10/2020,2940,15.5,8.925
10/11/2020,2890,15,9.125
10/12/2020,2780,15,9.1
10/13/2020,2710,14.5,9.2
10/14/2020,2600,14.5,9.4
10/15/2020,2610,13.5,9.5
10/16/2020,2740,13.5,9.7
10/17/2020,2990,13,9.65
10/18/2020,3290,11.4,9.55
10/19/2020,3580,11,9.5
10/20/2020,3830,11,9.7
10/21/2020,4010,11,9.5
10/22/2020,4030,11,9.9
10/23/2020,3990,11,9.6
10/24/2020,4030,11,9.675
10/25/2020,3920,11,9.5
10/26/2020,3740,10.7,9.4
10/27/2020,3540,11.3,9.8
10/28/2020,3310,11.3,9.7
10/29/2020,3120,11,9.6
10/30/2020,3020,11,9.5
10/31/2020,2950,10.5,9.525
11/1/2020,2920,10,10.025
11/2/2020,2940,10,10
11/3/2020,3090,11.2,10.1
11/4/2020,3300,11.5,9.9
11/5/2020,3360,11.3,10.2
11/6/2020,3340,11.1,9.9
11/7/2020,3290,10.5,9.975
11/8/2020,3280,10.5,10.275
11/9/2020,3280,11,10.2
11/10/2020,3230,11,10.5
11/11/2020,3120,11,10.5
11/12/2020,2980,10.5,10.5
11/13/2020,2850,10,10.5
11/14/2020,2710,10,10.5
11/15/2020,2600,10,10.475
11/16/2020,2550,10,10.5
11/17/2020,2440,9.5,10.4
11/18/2020,2290,9.5,11
11/19/2020,2190,9,10.5
11/20/2020,2170,9.2,10.7
11/21/2020,2180,8.8,10.65
11/22/2020,2160,8.5,11.075
11/23/2020,2070,8.5,11.1
11/24/2020,1970,8.5,11
11/25/2020,1940,7.6,11.5
11/26/2020,1910,7.2,11.2
11/27/2020,1840,7,11.4
11/28/2020,1810,7,11.35
11/29/2020,1810,6,11.55
11/30/2020,1810,6,11.6
12/1/2020,1790,5.5,11.4
12/2/2020,1740,5.2,12.1
12/3/2020,1770,5,12.2
12/4/2020,1720,5,12.2
12/5/2020,1650,5,12.2
12/6/2020,1700,5,12
12/7/2020,1770,4.5,12.1
12/8/2020,1800,5.4,11.7
12/9/2020,1850,5,11.7
12/10/2020,1810,4.8,11.9
12/11/2020,1830,4.3,11.6
12/12/2020,1910,4.3,11.675
12/13/2020,2020,4.8,11.575
12/14/2020,2160,5,11.5
12/15/2020,2190,5.2,11.8
12/16/2020,2160,5,12
12/17/2020,2040,5,11.9
12/18/2020,1890,5,12.2
12/19/2020,1860,5,12.125
12/20/2020,1830,5,11.625
12/21/2020,1810,5,11.6
12/22/2020,1780,5,11.7
12/23/2020,1720,4,12
12/24/2020,1670,4,12
12/25/2020,1650,4,11.6
12/26/2020,1610,5.2,11.7
12/27/2020,1600,5.6,12.025
12/28/2020,1720,5.6,12.2
12/29/2020,1870,5.5,11.5
12/30/2020,2020,5.5,11.9
12/31/2020,2090,5.5,11.7
1/1/2021,2380,5.4,11.7
1/2/2021,2500,5.4,11.7
1/3/2021,2650,5.3,11.6
1/4/2021,2590,5,11.5
1/5/2021,2530,5,11.9
1/6/2021,2490,5,12.5
1/7/2021,2420,5,12.5
1/8/2021,2310,4.5,11.8
1/9/2021,2240,4.4,11.975
1/10/2021,2160,4.4,11.75
1/11/2021,2160,4.3,11.7
1/12/2021,2180,4,11.9
1/13/2021,2140,4,12.3
1/14/2021,2040,4,12.2
1/15/2021,1930,4,13
1/16/2021,1960,3.5,12.8
1/17/2021,1940,3.7,12.75
1/18/2021,1930,3,12.8
1/19/2021,1950,2.9,12.6
1/20/2021,1940,2.9,13.1
1/21/2021,1910,2.9,13
1/22/2021,1870,2.9,12.8
1/23/2021,1880,2.9,12.85
1/24/2021,1890,2.9,12.65
1/25/2021,1870,2.7,12.6
1/26/2021,1940,2.5,12.8
1/27/2021,2110,2.4,13.6
1/28/2021,2320,3.3,12.3
1/29/2021,2460,3.3,12.5
1/30/2021,2490,3.6,12.45
1/31/2021,2460,3.6,12.25
2/1/2021,2480,3.1,12.3
2/2/2021,2880,3,12.1
2/3/2021,3250,3.2,12.8
2/4/2021,3500,3.2,12.1
2/5/2021,3750,3.4,12.2
2/6/2021,3880,3.4,12.175
2/7/2021,3970,3.4,11.675
2/8/2021,4020,3.3,11.6
2/9/2021,4040,3.2,11.9
2/10/2021,4040,3.1,11.7
2/11/2021,4020,3.1,12.7
2/12/2021,4140,3,12.4
2/13/2021,4200,3,12.475
2/14/2021,4230,3,12.4
2/15/2021,4210,3,12.4
2/16/2021,4140,3,12.4
2/17/2021,3960,3,12.4
2/18/2021,3710,3,12.8
2/19/2021,3510,3.1,13.1
2/20/2021,3320,3.1,13.025
2/21/2021,3170,3,12.775
2/22/2021,3060,3,12.9
2/23/2021,3030,3.5,12.4
2/24/2021,2980,3.8,12.5
2/25/2021,2920,4,12.6
2/26/2021,2880,4,12.2
2/27/2021,2820,4,12.3
2/28/2021,2840,4,12.475
3/1/2021,2840,4,12.4
3/2/2021,2850,4,12.7
3/3/2021,2860,4,12.9
3/4/2021,2870,4,13.4
3/5/2021,2890,4,13
3/6/2021,2810,4,13.1
3/7/2021,2750,4,12.55
3/8/2021,2670,5,12.5
3/9/2021,2550,5,12.7
3/10/2021,2570,4.5,13.2
3/11/2021,2490,5,13.5
3/12/2021,2460,5,13.3
3/13/2021,2460,5,13.35
3/14/2021,2420,5,12.675
3/15/2021,2410,5,12.6
3/16/2021,2350,5,12.9
3/17/2021,2300,5,13
3/18/2021,2310,5,13.8
3/19/2021,2310,5,13.3
3/20/2021,2320,6.2,13.425
3/21/2021,2380,6.2,13.525
3/22/2021,2480,6,13.7
3/23/2021,2480,6.2,13
3/24/2021,2400,6.2,13.9
3/25/2021,2320,6.2,13.2
3/26/2021,2260,6.5,13.7
3/27/2021,2210,6.5,13.575
3/28/2021,2180,6.5,13.925
3/29/2021,2220,6.7,13.9
3/30/2021,2240,6.7,14
3/31/2021,2290,6.7,14.1
4/1/2021,2390,7.8,13.8
4/2/2021,2360,8,13.5
4/3/2021,2390,8,13.575
4/4/2021,2440,8,12.325
4/5/2021,2570,8,12.4
4/6/2021,2640,8,12.1
4/7/2021,2660,8,11.8
4/8/2021,2620,8,12.1
4/9/2021,2430,8.1,12.1
4/10/2021,2390,8.1,12.1
4/11/2021,2350,8.2,12.575
4/12/2021,2300,9.2,12.4
4/13/2021,2220,9.8,13.1
4/14/2021,2220,9.8,12
4/15/2021,2240,9.7,12.1
4/16/2021,2280,9.8,12.3
4/17/2021,2320,9.8,12.25
4/18/2021,2390,10,11.825
4/19/2021,2380,10,11.8
4/20/2021,2340,10,11.9
4/21/2021,2280,10,13
4/22/2021,2230,10.1,12.5
4/23/2021,2160,10.1,13.2
4/24/2021,2150,11,13.025
4/25/2021,2190,11.3,12.825
4/26/2021,2240,11.5,13
4/27/2021,2270,11.5,12.3
4/28/2021,2300,11.5,11.6
4/29/2021,2270,11.5,11.8
4/30/2021,2230,12.3,11.8
5/1/2021,2200,12.8,11.8
5/2/2021,2180,12.9,11.8
5/3/2021,2160,14,11.8
5/4/2021,2220,15,10.85
5/5/2021,2380,15,10.9
5/6/2021,2590,15.8,10.7
5/7/2021,2750,15.6,11.1
5/8/2021,2850,15.2,11
5/9/2021,2850,15.2,11.05
5/10/2021,2840,15.2,11.1
5/11/2021,2780,15.2,10.9
5/12/2021,2770,16,11.4
5/13/2021,2730,16,10.5
5/14/2021,2740,16,10.5
5/15/2021,2820,16,10.5
5/16/2021,3020,16,9.525
5/17/2021,3280,16,9.6
5/18/2021,3520,16,9.3
5/19/2021,3620,16.2,9
5/20/2021,3690,16,8.8
5/21/2021,3750,16,8.8
5/22/2021,3790,16.2,8.8
5/23/2021,4050,16.2,8.425
5/24/2021,4190,16.2,8.5
5/25/2021,4220,16,8.2
5/26/2021,4150,16,8.5
5/27/2021,4090,16.1,8.7
5/28/2021,4010,16,8.7
5/29/2021,3960,16.2,8.7
5/30/2021,3980,16,9.65
5/31/2021,3970,16,9.5
6/1/2021,3920,16,10.1
6/2/2021,3810,15.4,9.1
6/3/2021,3710,16,9.2
6/4/2021,3510,16,9.8
6/5/2021,3350,17.8,9.65
6/6/2021,3200,18,10.625
6/7/2021,3040,18.3,10.5
6/8/2021,3070,18.3,11
6/9/2021,3160,18.3,11
6/10/2021,3380,18.3,11.4
6/11/2021,3620,20.4,10.9
6/12/2021,3710,20.6,11.025
6/13/2021,3790,21,9.55
6/14/2021,3870,21,9.6
6/15/2021,3940,21,9.4
6/16/2021,3900,21.1,9.3
6/17/2021,3810,21.4,8.4
6/18/2021,3710,21.2,8.8
6/19/2021,3590,21.6,8.7
6/20/2021,3490,21.2,8.725
6/21/2021,3400,22,8.8
6/22/2021,3310,22,8.5
6/23/2021,3240,23.8,8.1
6/24/2021,3200,24.4,8.1
6/25/2021,3170,24.8,8.4
6/26/2021,3180,24.8,8.325
6/27/2021,3250,24.8,8.1
6/28/2021,3310,25,8.1
6/29/2021,3360,25.5,8.1
6/30/2021,3320,25.6,8.5
7/1/2021,3250,26,8.5
7/2/2021,3090,26.1,8.3
7/3/2021,2890,26,8.35
7/4/2021,2750,26,8.8625
7/5/2021,2750,26,8.8
7/6/2021,2700,25,9.05
7/7/2021,2600,25,9.7
7/8/2021,2470,25,9.4
7/9/2021,2460,25.2,9.4
7/10/2021,2440,25.2,9.4
7/11/2021,2450,25.2,9.775
7/12/2021,2230,25.2,9.7
7/13/2021,2380,25.4,10
7/14/2021,2640,25.6,9.8
7/15/2021,2790,25.6,9.8
7/16/2021,2940,25.6,8.5
7/17/2021,3040,25,8.825
7/18/2021,3140,24,6.95
7/19/2021,3220,24,7
7/20/2021,3260,24,6.8
7/21/2021,3390,24,7.8
7/22/2021,3850,23.6,7.1
7/23/2021,4330,23.4,7
7/24/2021,4620,22.8,7.025
7/25/2021,4740,22.8,7.15
7/26/2021,4700,23,7.2
7/27/2021,4480,22.5,7
7/28/2021,4120,22.5,7.3
7/29/2021,3710,22.8,7
7/30/2021,3370,23.2,7.2
7/31/2021,3370,23.5,7.15
8/1/2021,3360,24,7.275
8/2/2021,3270,24.2,7.1
8/3/2021,3090,24.3,7.8
8/4/2021,2860,24,7.7
8/5/2021,2870,24,7.9
8/6/2021,3070,24.2,7.5
8/7/2021,3310,24,7.6
8/8/2021,3470,23.8,7.725
8/9/2021,3630,23.7,7.7
8/10/2021,3860,23.4,7.8
8/11/2021,3970,23.4,7.7
8/12/2021,3920,23.2,7.2
8/13/2021,3900,23,7.4
8/14/2021,3840,23,7.35
8/15/2021,3740,23.2,7.275
8/16/2021,3560,23,7.3
8/17/2021,3290,23,7.2
8/18/2021,3020,23,7.5
8/19/2021,2760,22.6,7.3
8/20/2021,2670,22.6,7.1
8/21/2021,2870,22.5,7.15
8/22/2021,3070,22.3,7.775
8/23/2021,3080,22.1,7.9
8/24/2021,2970,22.1,7.4
8/25/2021,2740,22,7.4
8/26/2021,2610,22,7.8
8/27/2021,2620,21.6,7.8
8/28/2021,2700,21,7.8
8/29/2021,2780,20.5,7.625
8/30/2021,2850,19.8,7.5
8/31/2021,2920,19.7,8
9/1/2021,2940,19.5,7.9
9/2/2021,2940,19.5,8.1
9/3/2021,3030,19,8
9/4/2021,3290,19,8.025
9/5/2021,3670,18.5,8.675
9/6/2021,3810,18,8.5
9/7/2021,3690,17,9.2
9/8/2021,3400,17,9.2
9/9/2021,3320,17,9.1
9/10/2021,2950,17.7,9
9/11/2021,2670,17.7,9.025
9/12/2021,2470,17,8.225
9/13/2021,2280,17,8.2
9/14/2021,2100,18.5,8.3
9/15/2021,1970,18.8,9
9/16/2021,1880,20,8.2
9/17/2021,1780,22,7.7
9/18/2021,1720,22,7.825
9/19/2021,1710,20,8
9/20/2021,1710,20,7.8
9/21/2021,1760,19.5,8.6
9/22/2021,1850,19.2,8.8
9/23/2021,1860,18.4,8.5
9/24/2021,1850,18.4,9.1
9/25/2021,1830,17.8,8.95
9/26/2021,1820,17.8,9.625
9/27/2021,1740,17.8,9.4
9/28/2021,1670,18,10.3
9/29/2021,1590,18,9.4
9/30/2021,1560,18.4,10.1
10/1/2021,1620,18.4,9.2
10/2/2021,1760,18,9.425
10/3/2021,1920,17.5,9
10/4/2021,1850,17.5,8.8
10/5/2021,1720,17.5,9.6
10/6/2021,1580,17,8.7
10/7/2021,1530,16,8.9
10/8/2021,1490,16,9.3
10/9/2021,1480,16,9.2
10/10/2021,1550,15.5,9.35
10/11/2021,1710,15,9.5
10/12/2021,1860,15,8.9
10/13/2021,1830,15,9.7
10/14/2021,1740,14,9.5
10/15/2021,1640,13.5,9.2
10/16/2021,1580,13.5,9.275
10/17/2021,1560,13,9.525
10/18/2021,1630,13,9.3
10/19/2021,1650,13,10.2
10/20/2021,1660,13,10.5
10/21/2021,1630,13,9.7
10/22/2021,1570,12.5,10
10/23/2021,1510,12.5,9.925
10/24/2021,1460,12,10.875
10/25/2021,1440,11,10.7
10/26/2021,1430,11,11.4
10/27/2021,1450,11.5,11.3
10/28/2021,1430,11.5,10.8
10/29/2021,1430,11.5,10.9
10/30/2021,1420,11.5,10.875
10/31/2021,1380,11,12.7
11/1/2021,1340,11,12.7
11/2/2021,1340,11,12.7
11/3/2021,1320,11,13.1
11/4/2021,1310,10.5,12.4
11/5/2021,1330,11,12.3
11/6/2021,1360,11,12.325
11/7/2021,1420,10.2,11.025
11/8/2021,1610,10.1,11
11/9/2021,1730,10,11.1
11/10/2021,1750,10,10.7
11/11/2021,1680,10,11.3
11/12/2021,1580,10,11.9
11/13/2021,1550,9,11.75
11/14/2021,1550,9,12.8
11/15/2021,1470,9,12.9
11/16/2021,1430,9,12.5
11/17/2021,1440,8,12.6
11/18/2021,1400,8,12.8
11/19/2021,1400,8.2,12.1
11/20/2021,1370,8,12.275
11/21/2021,1380,8,11.325
11/22/2021,1380,8,11.4
11/23/2021,1400,8.1,11.1
11/24/2021,1360,8,11
11/25/2021,1310,7.6,11.3
11/26/2021,1310,7.5,10.8
11/27/2021,1270,7.5,10.925
11/28/2021,1260,7.5,11.1
11/29/2021,1310,7.5,10.9
11/30/2021,1340,7.5,11.7
12/1/2021,1320,7.5,11.5
12/2/2021,1280,7.4,11.5
12/3/2021,1290,7.3,11.5
12/4/2021,1290,7,11.5
