Date,Flow,Temperature,DO
1/28/2021,1110,2,12.8
1/29/2021,1240,2,
1/30/2021,1300,2,
1/31/2021,1330,2,
2/1/2021,1330,2.2,
2/2/2021,1320,2.6,
2/3/2021,1300,3,
2/4/2021,1360,3,
2/5/2021,1310,3.2,
2/6/2021,1320,3.4,
2/7/2021,1380,3.6,
2/8/2021,1420,3.6,
2/9/2021,1490,3.8,
2/10/2021,1560,3.8,
2/11/2021,1580,4,
2/12/2021,1630,4,
2/13/2021,1690,4,
2/14/2021,1740,4,
2/15/2021,1780,3.8,
2/16/2021,1790,3.2,
2/17/2021,1820,3.2,
2/18/2021,1850,3,
2/19/2021,1850,2.8,
2/20/2021,1850,2.4,
2/21/2021,1830,2.2,
2/22/2021,1830,2.2,
2/23/2021,1860,2.2,
2/24/2021,1870,2.6,
2/25/2021,1870,3,12.3
2/26/2021,1880,3.4,
2/27/2021,1890,3.6,
2/28/2021,1870,4,
3/1/2021,1850,4,
3/2/2021,1830,4.4,
3/3/2021,1810,4.6,
3/4/2021,1790,5,
3/5/2021,1760,5,
3/6/2021,1720,5.6,
3/7/2021,1650,5.8,
3/8/2021,1600,5.8,
3/9/2021,1500,5.8,
3/10/2021,1410,5.8,
3/11/2021,1320,5.8,
3/12/2021,1250,5.8,
3/13/2021,1170,5.8,
3/14/2021,1110,6,
3/15/2021,1050,6,
3/16/2021,1010,6,
3/17/2021,957,6.2,
3/18/2021,1000,6.2,
3/19/2021,1120,5.8,
3/20/2021,1260,6,
3/21/2021,1370,6,
3/22/2021,1420,5.8,11.1
3/23/2021,1380,5.6,
3/24/2021,1330,5.6,
3/25/2021,1230,5.8,
3/26/2021,1150,6.2,
3/27/2021,1080,6.2,
3/28/2021,998,6.2,
3/29/2021,913,6.4,
3/30/2021,851,6.4,
3/31/2021,838,6.4,
4/1/2021,812,8.4,
4/2/2021,790,8.8,
4/3/2021,790,10,
4/4/2021,790,10,
4/5/2021,848,9.4,
4/6/2021,944,9.4,
4/7/2021,1090,9.4,
4/8/2021,1190,9,
4/9/2021,1200,9.2,
4/10/2021,1150,9.4,
4/11/2021,1080,9.8,
4/12/2021,996,9.8,
4/13/2021,930,9.9,
4/14/2021,883,9.8,
4/15/2021,826,9.4,
4/16/2021,805,9.4,
4/17/2021,889,9.4,
4/18/2021,971,9.4,
4/19/2021,1100,9.6,
4/20/2021,1170,9.6,
4/21/2021,1220,9.8,
4/22/2021,1220,10,
4/23/2021,1200,10.6,
4/24/2021,1200,11,
4/25/2021,1190,11.2,
4/26/2021,1190,11.6,
4/27/2021,1240,11.6,10.4
4/28/2021,1250,11.4,
4/29/2021,1250,11.8,
4/30/2021,1190,12,
5/1/2021,1120,12.2,
5/2/2021,1060,13.4,
5/3/2021,1040,13.4,
5/4/2021,1040,13.4,
5/5/2021,1100,14,
5/6/2021,1170,14.4,
5/7/2021,1260,14.6,
5/8/2021,1310,14.6,
5/9/2021,1320,14.8,
5/10/2021,1290,14.8,
5/11/2021,1250,15,
5/12/2021,1220,15.2,
5/13/2021,1220,15.2,
5/14/2021,1190,15.4,
5/15/2021,1160,15.6,
5/16/2021,1170,15.6,
5/17/2021,1230,15.8,
5/18/2021,1260,16,
5/19/2021,1320,16,
5/20/2021,1420,16,
5/21/2021,1480,16,
5/22/2021,1540,16,
5/23/2021,1650,16.4,
5/24/2021,1730,16.4,8.5
5/25/2021,1750,15.6,
5/26/2021,1730,15.8,
5/27/2021,1740,16,
5/28/2021,1730,16.2,
5/29/2021,1720,16.2,
5/30/2021,1680,16.6,
5/31/2021,1630,16.8,
6/1/2021,1550,17,
6/2/2021,1430,17,
6/3/2021,1320,17.2,
6/4/2021,1210,17.8,
6/5/2021,1130,18.2,
6/6/2021,1050,18.4,
6/7/2021,960,18.8,
6/8/2021,880,19.4,
6/9/2021,800,19.8,
6/10/2021,760,20,
6/11/2021,740,20.2,
6/12/2021,700,20.4,
6/13/2021,640,20.4,
6/14/2021,610,21,
6/15/2021,595,21.4,
6/16/2021,590,21.6,
6/17/2021,560,22,
6/18/2021,570,22,
6/19/2021,570,23,
6/20/2021,560,23.4,
6/21/2021,560,23.4,
6/22/2021,540,23.8,
6/23/2021,500,24.4,
6/24/2021,450,24.4,
6/25/2021,440,25.4,
6/26/2021,450,26.4,
6/27/2021,440,26.8,
6/28/2021,435,27,7.4
6/29/2021,425,27.2,
6/30/2021,430,27.6,
7/1/2021,430,27.6,
7/2/2021,445,27.6,
7/3/2021,423,27,
7/4/2021,406,26.8,
7/5/2021,400,26.6,
7/6/2021,440,26.8,
7/7/2021,518,27,
7/8/2021,608,27.4,
7/9/2021,638,27.6,
7/10/2021,576,27.6,
7/11/2021,507,27.6,
7/12/2021,454,27.6,
7/13/2021,410,27.6,
7/14/2021,387,27.8,
7/15/2021,385,27.4,
7/16/2021,380,27.4,
7/17/2021,385,27,
7/18/2021,385,27,
7/19/2021,385,26.6,
7/20/2021,385,26.6,
7/21/2021,395,26.2,
7/22/2021,400,26.2,
7/23/2021,420,26.4,
7/24/2021,470,26.6,
7/25/2021,530,26.8,
7/26/2021,490,26.4,
7/27/2021,420,26.6,
7/28/2021,380,26.8,6.9
7/29/2021,370,27,
7/30/2021,360,27,
7/31/2021,340,27.4,
8/1/2021,330,27.6,
8/2/2021,320,27.4,
8/3/2021,307,27.4,
8/4/2021,277,27.4,
8/5/2021,237,27.2,
8/6/2021,237,26.6,
8/7/2021,236,26.4,
8/8/2021,237,25.8,
8/9/2021,307,25.8,
8/10/2021,307,26,
8/11/2021,277,26.4,
8/12/2021,307,26.4,
8/13/2021,277,26.4,
8/14/2021,307,26.6,
8/15/2021,290,26.6,
8/16/2021,270,26.6,
8/17/2021,240,26.4,8.3
8/18/2021,220,26.4,
8/19/2021,220,26,
8/20/2021,210,26,
8/21/2021,215,25.9,
8/22/2021,230,25.4,
8/23/2021,260,25.2,
8/24/2021,250,25.2,
8/25/2021,240,25,
8/26/2021,236,24.8,
8/27/2021,236,24.4,
8/28/2021,274,23.4,
8/29/2021,236,23,
8/30/2021,274,22.6,
8/31/2021,274,22.4,
9/1/2021,291,22,
9/2/2021,307,21.6,
9/3/2021,391,21.6,
9/4/2021,403,21.6,
9/5/2021,482,21.2,
9/6/2021,510,21.2,
9/7/2021,490,21.2,
9/8/2021,450,21,
9/9/2021,400,21,
9/10/2021,360,20.6,
9/11/2021,303,20.6,
9/12/2021,253,20.8,
9/13/2021,250,20.8,
9/14/2021,287,21,
9/15/2021,271,21,
9/16/2021,300,21.2,
9/17/2021,253,21.2,
9/18/2021,230,21.2,
9/19/2021,253,21.2,
9/20/2021,253,21,
9/21/2021,287,20.6,
9/22/2021,333,19.8,
9/23/2021,303,19.2,
9/24/2021,333,19,
9/25/2021,318,18.8,
9/26/2021,333,18.4,
9/27/2021,303,18.4,
9/28/2021,290,18.4,
9/29/2021,303,18.4,8.4
9/30/2021,287,18.2,
10/1/2021,271,18.2,
10/2/2021,303,18,
10/3/2021,287,17.6,
10/4/2021,287,17.6,
10/5/2021,253,17.4,
10/6/2021,235,17,
10/7/2021,234,17,
10/8/2021,253,16.8,
10/9/2021,253,16.6,
10/10/2021,234,16.4,
10/11/2021,240,16,
10/12/2021,245,16,
10/13/2021,251,15,
10/14/2021,251,14.6,
10/15/2021,251,14,
10/16/2021,240,14,
10/17/2021,232,13.6,
10/18/2021,251,13.2,
10/19/2021,268,13,
10/20/2021,251,12.8,
10/21/2021,268,12.8,
10/22/2021,232,12.8,
10/23/2021,251,13,
10/24/2021,268,12.6,
10/25/2021,245,12.4,
10/26/2021,211,12,
10/27/2021,250,12,9.6
10/28/2021,232,11.8,
10/29/2021,200,11.6,
10/30/2021,270,11.6,
10/31/2021,268,11.4,
11/1/2021,268,11.2,
11/2/2021,251,11,
11/3/2021,232,10.8,
11/4/2021,268,10.8,
11/5/2021,268,10.8,
11/6/2021,344,10.6,
11/7/2021,330,10.6,
11/8/2021,357,10.2,
11/9/2021,382,10.4,
11/10/2021,370,10.2,
11/11/2021,357,10,
11/12/2021,382,9.8,
11/13/2021,394,9.2,
11/14/2021,394,9,
11/15/2021,370,8.8,
11/16/2021,357,8.4,
11/17/2021,344,8.2,
11/18/2021,301,8.2,10.3
11/19/2021,301,8,
11/20/2021,301,7.8,
11/21/2021,316,7.8,
11/22/2021,285,7.4,
11/23/2021,268,7.4,
11/24/2021,301,6.8,
11/25/2021,285,6.8,
11/26/2021,301,6.6,
11/27/2021,301,6.6,
11/28/2021,285,6.6,
11/29/2021,301,6.6,
11/30/2021,270,6.2,11.9
12/1/2021,330,6.2,
12/2/2021,417,6.2,
12/3/2021,492,6,
12/4/2021,550,5.8,
12/5/2021,568,5.8,
12/6/2021,637,5.8,
12/7/2021,715,5.2,
12/8/2021,753,5,
12/9/2021,730,5,
12/10/2021,692,5,
12/11/2021,637,4.8,
12/12/2021,604,4.8,
12/13/2021,604,4.4,
12/14/2021,586,4.2,
12/15/2021,559,3.8,
12/16/2021,559,3.8,
12/17/2021,568,3.8,
12/18/2021,550,3.4,
12/19/2021,531,3.4,
12/20/2021,512,3.6,
12/21/2021,461,3.4,
12/22/2021,439,3.2,
12/23/2021,406,3,
12/24/2021,439,3.2,
12/25/2021,439,3.4,
12/26/2021,394,3.4,
12/27/2021,382,3.4,
12/28/2021,472,3.2,
12/29/2021,595,3,
12/30/2021,768,2.8,
12/31/2021,971,3.6,
